ok,container,mode,width,height,n_bytes,truncated,has_exif,n_exif_tags,exif_orientation,has_icc,n_text_chunks,metadata_keys,generator_marker,jpeg_quality_hint,error,image_path,label,klass,declared_width,declared_height,megapixels,is_1024sq,bytes_per_pixel,is_square,container_is_png,has_icc_int
True,png,RGB,1024,1024,752142,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001387.png,1,full_synthetic,1024,1024,1.048576,True,0.7172985076904297,1,1,0
True,jpeg,RGB,1024,682,699004,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/3f0c0db576f7bbb4.jpg,0,real,1024,682,0.698368,False,1.000910694648094,0,0,1
True,png,RGB,1024,1024,1465375,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07164.png,1,tampered,1024,1024,1.048576,True,1.3974905014038086,1,1,0
True,jpeg,RGB,1024,1024,144393,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01567.jpg,1,tampered,1024,1024,1.048576,True,0.13770389556884766,1,0,0
True,jpeg,RGB,683,1024,175379,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/1c0ab5bcfc3dc535.jpg,0,real,683,1024,0.699392,False,0.250759230874817,0,0,0
True,jpeg,RGB,1024,1024,200272,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04070.jpg,1,tampered,1024,1024,1.048576,True,0.1909942626953125,1,0,0
True,jpeg,RGB,1024,682,236778,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/c6ee5423cc7b979a.jpg,0,real,1024,682,0.698368,False,0.3390447443181818,0,0,1
True,jpeg,RGB,1024,1024,246022,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00697.jpg,1,tampered,1024,1024,1.048576,True,0.23462486267089844,1,0,0
True,png,RGB,1024,1024,1062506,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002161.png,1,full_synthetic,1024,1024,1.048576,True,1.013284683227539,1,1,0
True,jpeg,RGB,1024,683,67227,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/3bb51a71f5728be6.jpg,0,real,1024,683,0.699392,False,0.09612206030380674,0,0,0
True,jpeg,RGB,1024,1024,201416,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07597.jpg,1,tampered,1024,1024,1.048576,True,0.19208526611328125,1,0,0
True,png,RGB,1024,1024,1317371,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007457.png,1,full_synthetic,1024,1024,1.048576,True,1.256342887878418,1,1,0
True,png,RGB,1024,1024,1622485,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004021.png,1,full_synthetic,1024,1024,1.048576,True,1.5473222732543945,1,1,0
True,jpeg,RGB,1024,1024,174270,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03150.jpg,1,tampered,1024,1024,1.048576,True,0.1661968231201172,1,0,0
True,png,RGB,1024,1024,1556720,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003195.png,1,full_synthetic,1024,1024,1.048576,True,1.4846038818359375,1,1,0
True,png,RGB,1024,1024,933104,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002526.png,1,full_synthetic,1024,1024,1.048576,True,0.8898773193359375,1,1,0
True,jpeg,RGB,1024,1024,142835,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05840.jpg,1,tampered,1024,1024,1.048576,True,0.13621807098388672,1,0,0
True,jpeg,RGB,1024,1024,102350,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03782.jpg,1,tampered,1024,1024,1.048576,True,0.09760856628417969,1,0,0
True,jpeg,RGB,1024,681,376084,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/053f2c169ba799e0.jpg,0,real,1024,681,0.697344,False,0.5393091501468429,0,0,0
True,jpeg,RGB,1024,1024,174047,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04197.jpg,1,tampered,1024,1024,1.048576,True,0.1659841537475586,1,0,0
True,jpeg,RGB,1024,680,374070,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/231a0a1486b02d06.jpg,0,real,1024,680,0.69632,False,0.5372099034926471,0,0,1
True,jpeg,RGB,1024,1024,79238,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00155.jpg,1,tampered,1024,1024,1.048576,True,0.07556724548339844,1,0,0
True,jpeg,RGB,1024,1024,115211,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02009.jpg,1,tampered,1024,1024,1.048576,True,0.10987377166748047,1,0,0
True,jpeg,RGB,1024,1024,83274,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08062.jpg,1,tampered,1024,1024,1.048576,True,0.07941627502441406,1,0,0
True,jpeg,RGB,1024,1024,135434,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006435.jpg,1,tampered,1024,1024,1.048576,True,0.12915992736816406,1,0,0
True,png,RGB,1024,1024,1238404,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06537.png,1,tampered,1024,1024,1.048576,True,1.1810340881347656,1,1,0
True,jpeg,RGB,1024,1024,78571,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04508.jpg,1,tampered,1024,1024,1.048576,True,0.07493114471435547,1,0,0
True,jpeg,RGB,1024,1024,111100,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02896.jpg,1,tampered,1024,1024,1.048576,True,0.10595321655273438,1,0,0
True,png,RGB,1024,1024,1396566,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004673.png,1,full_synthetic,1024,1024,1.048576,True,1.331869125366211,1,1,0
True,jpeg,L,662,1024,94926,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/ef1d11baed236852.jpg,0,real,662,1024,0.677888,False,0.14003198168429004,0,0,0
True,jpeg,RGB,1024,1024,174756,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02952.jpg,1,tampered,1024,1024,1.048576,True,0.16666030883789062,1,0,0
True,jpeg,RGB,1024,1024,244109,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03912.jpg,1,tampered,1024,1024,1.048576,True,0.23280048370361328,1,0,0
True,jpeg,RGB,1024,678,661089,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/a0bbac57f78d9b06.jpg,0,real,1024,678,0.694272,False,0.9522046114491151,0,0,0
True,jpeg,RGB,1024,1024,59108,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04868.jpg,1,tampered,1024,1024,1.048576,True,0.056369781494140625,1,0,0
True,jpeg,RGB,1024,683,293569,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/a66e5e835eff9b5c.jpg,0,real,1024,683,0.699392,False,0.41974886758784774,0,0,1
True,jpeg,RGB,1024,768,278688,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/ee2520fbeedfb2a8.jpg,0,real,1024,768,0.786432,False,0.3543701171875,0,0,0
True,jpeg,RGB,683,1024,106702,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/618619466a5b0896.jpg,0,real,683,1024,0.699392,False,0.15256394125183015,0,0,0
True,png,RGB,1024,1024,1083901,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_000916.png,1,full_synthetic,1024,1024,1.048576,True,1.0336885452270508,1,1,0
True,png,RGB,1024,1024,974999,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_000614.png,1,full_synthetic,1024,1024,1.048576,True,0.9298315048217773,1,1,0
True,jpeg,RGB,1024,1024,108448,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01358.jpg,1,tampered,1024,1024,1.048576,True,0.103424072265625,1,0,0
True,jpeg,RGB,1024,682,705680,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/d2c7e94850863337.jpg,0,real,1024,682,0.698368,False,1.010470124633431,0,0,1
True,jpeg,RGB,1024,768,211416,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/87be28381e114da1.jpg,0,real,1024,768,0.786432,False,0.268829345703125,0,0,1
True,jpeg,RGB,1024,1024,120939,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04391.jpg,1,tampered,1024,1024,1.048576,True,0.11533641815185547,1,0,0
True,png,RGB,1024,1024,899497,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002498.png,1,full_synthetic,1024,1024,1.048576,True,0.8578271865844727,1,1,0
True,jpeg,RGB,1024,1024,180326,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08652.jpg,1,tampered,1024,1024,1.048576,True,0.17197227478027344,1,0,0
True,jpeg,RGB,1024,576,146545,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/3a7e47ebe4f1299d.jpg,0,real,1024,576,0.589824,False,0.2484554714626736,0,0,0
True,jpeg,RGB,1024,768,178663,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/1b5a0fc3a77f2d4e.jpg,0,real,1024,768,0.786432,False,0.22718175252278647,0,0,1
True,jpeg,RGB,1024,1024,155787,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00206.jpg,1,tampered,1024,1024,1.048576,True,0.14857006072998047,1,0,0
True,jpeg,RGB,683,1024,229077,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/726c593bcbbe6c56.jpg,0,real,683,1024,0.699392,False,0.3275373467240117,0,0,0
True,jpeg,RGB,1024,1024,141874,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07552.jpg,1,tampered,1024,1024,1.048576,True,0.1353015899658203,1,0,0
True,jpeg,RGB,1024,1024,126200,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05639.jpg,1,tampered,1024,1024,1.048576,True,0.12035369873046875,1,0,0
True,jpeg,L,1024,768,109308,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/7b629e5064e3d6fb.jpg,0,real,1024,768,0.786432,False,0.1389923095703125,0,0,0
True,jpeg,RGB,1024,682,295127,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/b8b7b7d3071acd13.jpg,0,real,1024,682,0.698368,False,0.4225952506414956,0,0,0
True,jpeg,RGB,1024,1024,223599,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06560.jpg,1,tampered,1024,1024,1.048576,True,0.2132406234741211,1,0,0
True,jpeg,RGB,1024,1024,151035,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06592.jpg,1,tampered,1024,1024,1.048576,True,0.14403820037841797,1,0,0
True,png,RGB,1024,1024,1509215,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006009.png,1,full_synthetic,1024,1024,1.048576,True,1.4392995834350586,1,1,0
True,jpeg,RGB,1024,680,161143,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/ff166d9e4928790d.jpg,0,real,1024,680,0.69632,False,0.2314208984375,0,0,0
True,png,RGB,1024,1024,1404608,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009849.png,1,full_synthetic,1024,1024,1.048576,True,1.33953857421875,1,1,0
True,jpeg,RGB,1024,1024,132503,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05397.jpg,1,tampered,1024,1024,1.048576,True,0.12636470794677734,1,0,0
True,png,RGB,1024,1024,1114198,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009128.png,1,full_synthetic,1024,1024,1.048576,True,1.062582015991211,1,1,0
True,jpeg,RGB,1024,1024,162096,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02914.jpg,1,tampered,1024,1024,1.048576,True,0.1545867919921875,1,0,0
True,png,RGB,1024,1024,909795,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004637.png,1,full_synthetic,1024,1024,1.048576,True,0.8676481246948242,1,1,0
True,jpeg,RGB,1024,683,285881,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/83f507c5aabd3d60.jpg,0,real,1024,683,0.699392,False,0.40875646275622257,0,0,0
True,png,RGB,1024,1024,1059507,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009265.png,1,full_synthetic,1024,1024,1.048576,True,1.0104246139526367,1,1,0
True,png,RGB,1024,1024,1158333,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009580.png,1,full_synthetic,1024,1024,1.048576,True,1.1046724319458008,1,1,0
True,png,RGB,1024,1024,1322981,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003023.png,1,full_synthetic,1024,1024,1.048576,True,1.261693000793457,1,1,0
True,png,RGB,1024,1024,1261988,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008106.png,1,full_synthetic,1024,1024,1.048576,True,1.2035255432128906,1,1,0
True,jpeg,RGB,1024,768,112430,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/12bb7ed2ac1f8737.jpg,0,real,1024,768,0.786432,False,0.1429621378580729,0,0,0
True,png,RGB,1024,1024,1407526,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006633.png,1,full_synthetic,1024,1024,1.048576,True,1.3423213958740234,1,1,0
True,jpeg,RGB,1024,1024,163600,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03175.jpg,1,tampered,1024,1024,1.048576,True,0.1560211181640625,1,0,0
True,jpeg,RGB,1024,683,92914,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/3ce532a885e1d255.jpg,0,real,1024,683,0.699392,False,0.13284967514641288,0,0,0
True,jpeg,RGB,1024,680,455838,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/ec1f150a7902be66.jpg,0,real,1024,680,0.69632,False,0.654638671875,0,0,1
True,png,RGB,1024,1024,890944,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006911.png,1,full_synthetic,1024,1024,1.048576,True,0.84967041015625,1,1,0
True,jpeg,RGB,1024,1024,155599,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006269.jpg,1,tampered,1024,1024,1.048576,True,0.1483907699584961,1,0,0
True,jpeg,RGB,1024,1024,71875,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_09073.jpg,1,tampered,1024,1024,1.048576,True,0.06854534149169922,1,0,0
True,jpeg,RGB,1024,1024,221345,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03635.jpg,1,tampered,1024,1024,1.048576,True,0.2110910415649414,1,0,0
True,jpeg,RGB,1024,1024,234592,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03818.jpg,1,tampered,1024,1024,1.048576,True,0.223724365234375,1,0,0
True,jpeg,RGB,1024,1024,192044,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08900.jpg,1,tampered,1024,1024,1.048576,True,0.18314743041992188,1,0,0
True,png,RGB,1024,1024,905957,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007655.png,1,full_synthetic,1024,1024,1.048576,True,0.863987922668457,1,1,0
True,png,RGB,1024,1024,962604,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005235.png,1,full_synthetic,1024,1024,1.048576,True,0.9180107116699219,1,1,0
True,jpeg,RGB,1024,1024,128387,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00853.jpg,1,tampered,1024,1024,1.048576,True,0.12243938446044922,1,0,0
True,jpeg,RGB,1024,1024,157984,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07749.jpg,1,tampered,1024,1024,1.048576,True,0.150665283203125,1,0,0
True,png,RGB,1024,1024,841883,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004365.png,1,full_synthetic,1024,1024,1.048576,True,0.802882194519043,1,1,0
True,jpeg,RGB,1024,1024,84310,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02019.jpg,1,tampered,1024,1024,1.048576,True,0.08040428161621094,1,0,0
True,jpeg,RGB,1024,683,114729,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/20c6c9ed42a09312.jpg,0,real,1024,683,0.699392,False,0.16404105280014641,0,0,1
True,png,RGB,1024,1024,647086,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007671.png,1,full_synthetic,1024,1024,1.048576,True,0.6171092987060547,1,1,0
True,jpeg,RGB,1024,1024,157422,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01596.jpg,1,tampered,1024,1024,1.048576,True,0.1501293182373047,1,0,0
True,jpeg,RGB,1024,1024,127225,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03400.jpg,1,tampered,1024,1024,1.048576,True,0.12133121490478516,1,0,0
True,png,RGB,1024,1024,1175412,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008531.png,1,full_synthetic,1024,1024,1.048576,True,1.1209602355957031,1,1,0
True,png,RGB,1024,1024,1217857,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002205.png,1,full_synthetic,1024,1024,1.048576,True,1.1614389419555664,1,1,0
True,jpeg,RGB,1024,807,673560,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/780e858744219906.jpg,0,real,1024,807,0.826368,False,0.8150848048327137,0,0,1
True,png,RGB,1024,1024,1397645,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04043.png,1,tampered,1024,1024,1.048576,True,1.3328981399536133,1,1,0
True,jpeg,RGB,683,1024,108338,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/4ab631f36da34065.jpg,0,real,683,1024,0.699392,False,0.15490311584919472,0,0,1
True,jpeg,RGB,1024,768,573086,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/2e5172c3869e98e8.jpg,0,real,1024,768,0.786432,False,0.7287165323893229,0,0,0
True,png,RGB,1024,1024,1082229,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005083.png,1,full_synthetic,1024,1024,1.048576,True,1.0320940017700195,1,1,0
True,jpeg,RGB,1024,768,230799,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/87a3b4d487a96ba7.jpg,0,real,1024,768,0.786432,False,0.2934761047363281,0,0,1
True,jpeg,RGB,1024,768,132944,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/04035c9639831242.jpg,0,real,1024,768,0.786432,False,0.16904703776041666,0,0,0
True,jpeg,RGB,1024,1024,96754,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06028.jpg,1,tampered,1024,1024,1.048576,True,0.09227180480957031,1,0,0
True,jpeg,RGB,1024,768,195780,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/1906c2b1c73b5a55.jpg,0,real,1024,768,0.786432,False,0.2489471435546875,0,0,0
True,jpeg,RGB,765,1024,421420,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/17ebb5d974656c3d.jpg,0,real,765,1024,0.78336,False,0.5379646650326797,0,0,1
True,jpeg,RGB,1024,661,369646,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/50470b61a92ad43c.jpg,0,real,1024,661,0.676864,False,0.5461156155446294,0,0,1
True,jpeg,RGB,1024,1024,184651,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03471.jpg,1,tampered,1024,1024,1.048576,True,0.17609691619873047,1,0,0
True,jpeg,RGB,1024,1024,183396,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01885.jpg,1,tampered,1024,1024,1.048576,True,0.17490005493164062,1,0,0
True,jpeg,RGB,1024,1024,133618,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07923.jpg,1,tampered,1024,1024,1.048576,True,0.1274280548095703,1,0,0
True,jpeg,RGB,1024,1024,121527,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00836.jpg,1,tampered,1024,1024,1.048576,True,0.11589717864990234,1,0,0
True,jpeg,RGB,1024,1024,196654,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06701.jpg,1,tampered,1024,1024,1.048576,True,0.1875438690185547,1,0,0
True,jpeg,RGB,1024,819,236709,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/7ecf410c92120528.jpg,0,real,1024,819,0.838656,False,0.28224802541208793,0,0,1
True,png,RGB,1024,1024,1079679,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006773.png,1,full_synthetic,1024,1024,1.048576,True,1.0296621322631836,1,1,0
True,jpeg,RGB,1024,1024,80953,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04085.jpg,1,tampered,1024,1024,1.048576,True,0.07720279693603516,1,0,0
True,jpeg,RGB,1024,683,506060,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/e6e54aa0ac904577.jpg,0,real,1024,683,0.699392,False,0.7235713305270863,0,0,0
True,png,RGB,1024,1024,916584,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007577.png,1,full_synthetic,1024,1024,1.048576,True,0.8741226196289062,1,1,0
True,png,RGB,1024,1024,1258219,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_000524.png,1,full_synthetic,1024,1024,1.048576,True,1.1999311447143555,1,1,0
True,jpeg,RGB,1024,576,209244,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/7f1b2a695a76f368.jpg,0,real,1024,576,0.589824,False,0.3547566731770833,0,0,0
True,png,RGB,1024,1024,1675290,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001724.png,1,full_synthetic,1024,1024,1.048576,True,1.5976810455322266,1,1,0
True,jpeg,RGB,1024,683,454802,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/34ef8d5d6d3f9b0a.jpg,0,real,1024,683,0.699392,False,0.6502819591874085,0,0,1
True,png,RGB,1024,1024,1346821,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008337.png,1,full_synthetic,1024,1024,1.048576,True,1.284428596496582,1,1,0
True,jpeg,RGB,1024,1024,98539,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01789.jpg,1,tampered,1024,1024,1.048576,True,0.09397411346435547,1,0,0
True,png,RGB,1024,1024,872157,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007041.png,1,full_synthetic,1024,1024,1.048576,True,0.8317537307739258,1,1,0
True,png,RGB,1024,1024,981470,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004182.png,1,full_synthetic,1024,1024,1.048576,True,0.9360027313232422,1,1,0
True,png,RGB,1024,1024,942301,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003616.png,1,full_synthetic,1024,1024,1.048576,True,0.8986482620239258,1,1,0
True,jpeg,RGB,1024,1024,131738,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03060.jpg,1,tampered,1024,1024,1.048576,True,0.12563514709472656,1,0,0
True,png,RGB,1024,1024,543337,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009836.png,1,full_synthetic,1024,1024,1.048576,True,0.5181665420532227,1,1,0
True,jpeg,RGB,1024,1024,115544,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04872.jpg,1,tampered,1024,1024,1.048576,True,0.11019134521484375,1,0,0
True,jpeg,RGB,1024,682,112331,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/7c3d89a219eb021d.jpg,0,real,1024,682,0.698368,False,0.16084786244501467,0,0,0
True,jpeg,RGB,1024,833,956931,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/bdf1b2151e0b8d47.jpg,0,real,1024,833,0.852992,False,1.121852256527611,0,0,1
True,jpeg,RGB,1024,680,174100,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/875c33fd4ed59bb1.jpg,0,real,1024,680,0.69632,False,0.25002872242647056,0,0,0
True,png,RGB,1024,1024,1074945,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002891.png,1,full_synthetic,1024,1024,1.048576,True,1.0251474380493164,1,1,0
True,png,RGB,1024,1024,1619660,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001716.png,1,full_synthetic,1024,1024,1.048576,True,1.5446281433105469,1,1,0
True,jpeg,RGB,1024,1024,170225,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02795.jpg,1,tampered,1024,1024,1.048576,True,0.1623392105102539,1,0,0
True,png,RGB,1024,1024,1212826,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004616.png,1,full_synthetic,1024,1024,1.048576,True,1.1566410064697266,1,1,0
True,jpeg,RGB,1024,1024,147601,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_09016.jpg,1,tampered,1024,1024,1.048576,True,0.1407632827758789,1,0,0
True,png,RGB,1024,1024,1037999,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008937.png,1,full_synthetic,1024,1024,1.048576,True,0.9899129867553711,1,1,0
True,jpeg,RGB,1024,1024,192635,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08032.jpg,1,tampered,1024,1024,1.048576,True,0.18371105194091797,1,0,0
True,png,RGB,1024,1024,1190721,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003373.png,1,full_synthetic,1024,1024,1.048576,True,1.1355600357055664,1,1,0
True,png,RGB,1024,1024,1130869,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007400.png,1,full_synthetic,1024,1024,1.048576,True,1.0784807205200195,1,1,0
True,png,RGB,1024,1024,1456673,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001521.png,1,full_synthetic,1024,1024,1.048576,True,1.3891916275024414,1,1,0
True,png,RGB,1024,1024,1440146,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007424.png,1,full_synthetic,1024,1024,1.048576,True,1.3734302520751953,1,1,0
True,jpeg,RGB,1024,1024,80926,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08851.jpg,1,tampered,1024,1024,1.048576,True,0.07717704772949219,1,0,0
